preference_name,method,method_family,hyperparameter_id,hyperparameters_json,p_helpfulness,p_correctness,p_coherence,p_complexity,p_verbosity,lambda_helpfulness,lambda_correctness,lambda_coherence,lambda_complexity,lambda_verbosity,l1_distance_to_p,l2_distance_to_p,prompt_id,prompt_category,prompt,generated_response,helpfulness_proxy,correctness_proxy,coherence_proxy,complexity_proxy,verbosity_proxy,response_length,empty_response,utility,runtime_seconds,peak_memory_mb,solver_iterations,solver_success
balanced,uniform,baseline,default,{},0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.0,0.0,hs2-028,explanation_quality,"Human: Explain the difference between being busy and being productive.

Assistant:","""-​​-​-​-​-​-​-​-​-​-​-​-​-​-​-​-​-​-​-​-​-​-​-​-​-​-​-​-​-​-​-​-​-​-​-​-​-​-​-​",0.0,0.35,0.0,0.0,0.0,0,True,0.07,0.0000238710,0.0002746582,0.0000000000,True
balanced,uniform,baseline,default,{},0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.0,0.0,hs2-029,practical_advice,"Human: I have trouble starting tasks. What is one practical first step I can take today?

Assistant:","​​​--------–------: "" ""​--- (--------------------"" ""​--"""" "" "" "" ""​"""" ( ""
​"" ( "" """"

bie: ""



 """,0.2225,0.355,0.305,0.15,0.008333,1,False,0.208167,0.0000238710,0.0002746582,0.0000000000,True
balanced,uniform,baseline,default,{},0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.0,0.0,hs2-030,practical_advice,"Human: How can I prepare for a difficult conversation in a respectful way?

Assistant:",""" ""- "" "" ""- "" ""​​ ""​​​​​​​–​–​–​-​-​-​-​-​-​-​-​-​-​-​-​-​-​-​-​-​-​-​-​-​-​-​-​-​-​-​-",0.0,0.35,0.0,0.0,0.0,0,True,0.07,0.0000238710,0.0002746582,0.0000000000,True
balanced,uniform,baseline,default,{},0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.0,0.0,hs2-031,practical_advice,"Human: What can I do if my workspace makes it hard to focus?

Assistant:",​​​​----------------------------------------------------------------------------,0.0,0.35,0.0,0.0,0.0,0,True,0.07,0.0000238710,0.0002746582,0.0000000000,True
balanced,uniform,baseline,default,{},0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.0,0.0,hs2-032,practical_advice,"Human: How can I review my progress at the end of the week?

Assistant:","​​​​-​-​-: ""​-: ""​-: ""​-​:​-​-​-​:​-​-​-​-​-​-​-​-​-​-​-​-​-​-​-​-​-​-​-​-​-​-​-​-​",0.0,0.35,0.0,0.0,0.0,0,True,0.07,0.0000238710,0.0002746582,0.0000000000,True
balanced,M1,MGDA-inspired,rho_0p1,"{""rho"": 0.1}",0.2,0.2,0.2,0.2,0.2,0.172145016,0.1317975681,0.1667783407,0.2625116418,0.2667674335,0.2585581505,0.1220522266,hs2-001,helpfulness,"Human: What is a good way to stay motivated when working on a long project?

Assistant:","""- ""- ""- ""- ("" ""​- ( ( "" "" ""​–"" ( ""​"" ( ""​"" ( ""​"" ( ""​"" ""​"" (​""​"")​""​""​""​""​""​""​""​​​​​​​​​​​​​​​​​​​​​",0.0,0.35,0.0,0.0,0.0,0,True,0.07,1.5173200010,21.0973625183,,True
balanced,M1,MGDA-inspired,rho_0p1,"{""rho"": 0.1}",0.2,0.2,0.2,0.2,0.2,0.172145016,0.1317975681,0.1667783407,0.2625116418,0.2667674335,0.2585581505,0.1220522266,hs2-002,helpfulness,"Human: I feel overwhelmed by a large task. How can I break it into manageable steps?

Assistant:","0------------------------------------------------------------------
bie-bie-ling program thatoperator operator (FMC",0.335,0.38,0.33,0.8,0.05,6,False,0.379,1.5173200010,21.0973625183,,True
balanced,M1,MGDA-inspired,rho_0p1,"{""rho"": 0.1}",0.2,0.2,0.2,0.2,0.2,0.172145016,0.1317975681,0.1667783407,0.2625116418,0.2667674335,0.2585581505,0.1220522266,hs2-003,helpfulness,"Human: How can I make a daily study plan that I can actually follow?

Assistant:","​​​​​---: ""----: ""----: ""------::--------------------------------------------
-
bie:",0.2225,0.355,0.305,0.15,0.008333,1,False,0.208167,1.5173200010,21.0973625183,,True
balanced,M1,MGDA-inspired,rho_0p1,"{""rho"": 0.1}",0.2,0.2,0.2,0.2,0.2,0.172145016,0.1317975681,0.1667783407,0.2625116418,0.2667674335,0.2585581505,0.1220522266,hs2-004,helpfulness,"Human: What should I do if I keep procrastinating on an important assignment?

Assistant:",​​​​​​-–--–––––––––––––––––––––––––––––––––––––––––––––––––––––––––––––––––––––,0.0,0.35,0.0,0.0,0.0,0,True,0.07,1.5173200010,21.0973625183,,True
balanced,M1,MGDA-inspired,rho_0p1,"{""rho"": 0.1}",0.2,0.2,0.2,0.2,0.2,0.172145016,0.1317975681,0.1667783407,0.2625116418,0.2667674335,0.2585581505,0.1220522266,hs2-005,correctness,"Human: Explain why water expands when it freezes.

Assistant:",​​​​​​​​---:​-​---–--–-:::-------------------------------------------------------,0.0,0.35,0.0,0.0,0.0,0,True,0.07,1.5173200010,21.0973625183,,True
balanced,M1,MGDA-inspired,rho_0p1,"{""rho"": 0.1}",0.2,0.2,0.2,0.2,0.2,0.172145016,0.1317975681,0.1667783407,0.2625116418,0.2667674335,0.2585581505,0.1220522266,hs2-006,correctness,"Human: What is the difference between correlation and causation?

Assistant:","""-​-​-​-​-–––––––––––––––––––––––––––––––––––––––––––––––––––––––––––––––––––––",0.0,0.35,0.0,0.0,0.0,0,True,0.07,1.5173200010,21.0973625183,,True
balanced,M1,MGDA-inspired,rho_0p1,"{""rho"": 0.1}",0.2,0.2,0.2,0.2,0.2,0.172145016,0.1317975681,0.1667783407,0.2625116418,0.2667674335,0.2585581505,0.1220522266,hs2-007,correctness,"Human: If a train travels 60 kilometers in 1.5 hours, what is its average speed?

Assistant:",0----–--–-–-–-–––––––––––––––––––––––––––––––––––––––––––––––––––––––––––––––––,0.2225,0.355,0.305,0.15,0.008333,1,False,0.208167,1.5173200010,21.0973625183,,True
balanced,M1,MGDA-inspired,rho_0p1,"{""rho"": 0.1}",0.2,0.2,0.2,0.2,0.2,0.172145016,0.1317975681,0.1667783407,0.2625116418,0.2667674335,0.2585581505,0.1220522266,hs2-008,correctness,"Human: Why do seasons occur on Earth?

Assistant:","""- ""-- ""​-​–​–​–​–​–​–​–​–​–​–​-​–​-​–​-​-​-​-​-​-​-​-​-​-​-​-​-​-​-​-​-​-​-​-​-​-",0.0,0.35,0.0,0.0,0.0,0,True,0.07,1.5173200010,21.0973625183,,True
balanced,M1,MGDA-inspired,rho_0p1,"{""rho"": 0.1}",0.2,0.2,0.2,0.2,0.2,0.172145016,0.1317975681,0.1667783407,0.2625116418,0.2667674335,0.2585581505,0.1220522266,hs2-009,coherence,"Human: Write a short paragraph explaining how to prepare for an exam, with a clear beginning, middle, and end.

Assistant:","1- ""* ""*""* ""*"" (– ""*"" (– ""*"" (–) ""*"" (–)– (–)– ""*"" (–)– (–)
た""*"" (**)-4-5-year-old-operator (**)-operator (**)-operator (**)-operator (",0.335,0.38,0.0,0.8,0.05,6,False,0.313,1.5173200010,21.0973625183,,True
balanced,M1,MGDA-inspired,rho_0p1,"{""rho"": 0.1}",0.2,0.2,0.2,0.2,0.2,0.172145016,0.1317975681,0.1667783407,0.2625116418,0.2667674335,0.2585581505,0.1220522266,hs2-010,coherence,"Human: Explain the benefits of taking breaks while studying in a logically ordered way.

Assistant:","1: ""- ""​–​–​–––––––––––––––––––––––––––––––––––––––––––––––––––––––––––––––––––––",0.2225,0.355,0.305,0.15,0.008333,1,False,0.208167,1.5173200010,21.0973625183,,True
balanced,M1,MGDA-inspired,rho_0p1,"{""rho"": 0.1}",0.2,0.2,0.2,0.2,0.2,0.172145016,0.1317975681,0.1667783407,0.2625116418,0.2667674335,0.2585581505,0.1220522266,hs2-011,coherence,"Human: Summarize how someone can improve their sleep habits in one well-structured answer.

Assistant:","1-​---: ""*-*:*:*:**-*-:*:*-*-:*--*-:*-4--:%-5
*-
""*: Complex, and/
-10: Information-deflation strategy:

-10-d- strategy: -5-4 training",0.47,0.41,0.36,0.743056,0.1,12,False,0.416611,1.5173200010,21.0973625183,,True
balanced,M1,MGDA-inspired,rho_0p1,"{""rho"": 0.1}",0.2,0.2,0.2,0.2,0.2,0.172145016,0.1317975681,0.1667783407,0.2625116418,0.2667674335,0.2585581505,0.1220522266,hs2-012,coherence,"Human: Give a clear answer about how to handle a disagreement with a friend.

Assistant:","""-----------------------------------------------------------
--------------
--
-",0.0,0.35,0.0,0.0,0.0,0,True,0.07,1.5173200010,21.0973625183,,True
balanced,M1,MGDA-inspired,rho_0p1,"{""rho"": 0.1}",0.2,0.2,0.2,0.2,0.2,0.172145016,0.1317975681,0.1667783407,0.2625116418,0.2667674335,0.2585581505,0.1220522266,hs2-013,complexity,"Human: Explain the trade-off between studying more topics briefly and studying fewer topics deeply.

Assistant:",<<-​-​-​-​-​-​-​-​-​-​-​-​-​-​-​-​-​-​-​-​-​-​-​-​-​-​-​-​-​-​-​-​-​-​-​-​-​-​-​-,0.0,0.35,0.0,0.0,0.0,0,True,0.07,1.5173200010,21.0973625183,,True
balanced,M1,MGDA-inspired,rho_0p1,"{""rho"": 0.1}",0.2,0.2,0.2,0.2,0.2,0.172145016,0.1317975681,0.1667783407,0.2625116418,0.2667674335,0.2585581505,0.1220522266,hs2-014,complexity,"Human: Compare two ways to learn a new skill: practicing alone and practicing with feedback.

Assistant:","​​----------------------------------------------------------------------
--
-
-",0.0,0.35,0.0,0.0,0.0,0,True,0.07,1.5173200010,21.0973625183,,True
balanced,M1,MGDA-inspired,rho_0p1,"{""rho"": 0.1}",0.2,0.2,0.2,0.2,0.2,0.172145016,0.1317975681,0.1667783407,0.2625116418,0.2667674335,0.2585581505,0.1220522266,hs2-015,complexity,"Human: Why can a decision that is good in the short term be harmful in the long term?

Assistant:","""​​​​​​​–​––:​–​:​​​–​:​:​​​​–​–​-–::::::::::::::::::::::::::::::::::::::::::::::::::::::::::::::::::::::::::::::::::::::::::",0.0,0.35,0.0,0.0,0.0,0,True,0.07,1.5173200010,21.0973625183,,True
balanced,M1,MGDA-inspired,rho_0p1,"{""rho"": 0.1}",0.2,0.2,0.2,0.2,0.2,0.172145016,0.1317975681,0.1667783407,0.2625116418,0.2667674335,0.2585581505,0.1220522266,hs2-016,complexity,"Human: Explain why teamwork can be both helpful and difficult.

Assistant:",​-------------------------------------------------------------------------------,0.0,0.35,0.0,0.0,0.0,0,True,0.07,1.5173200010,21.0973625183,,True
balanced,M1,MGDA-inspired,rho_0p1,"{""rho"": 0.1}",0.2,0.2,0.2,0.2,0.2,0.172145016,0.1317975681,0.1667783407,0.2625116418,0.2667674335,0.2585581505,0.1220522266,hs2-017,verbosity,"Human: Give a concise answer: how can I remember information better?

Assistant:","​​​​​-​-​-–-–----–----------------------------------------------------------
---",0.0,0.35,0.0,0.0,0.0,0,True,0.07,1.5173200010,21.0973625183,,True
balanced,M1,MGDA-inspired,rho_0p1,"{""rho"": 0.1}",0.2,0.2,0.2,0.2,0.2,0.172145016,0.1317975681,0.1667783407,0.2625116418,0.2667674335,0.2585581505,0.1220522266,hs2-018,verbosity,"Human: Give a detailed explanation of how to build a useful morning routine.

Assistant:","1-----------------------------------------------------------------------------
-",0.2225,0.355,0.305,0.15,0.008333,1,False,0.208167,1.5173200010,21.0973625183,,True
balanced,M1,MGDA-inspired,rho_0p1,"{""rho"": 0.1}",0.2,0.2,0.2,0.2,0.2,0.172145016,0.1317975681,0.1667783407,0.2625116418,0.2667674335,0.2585581505,0.1220522266,hs2-019,verbosity,"Human: Answer in three short bullet points: how can I reduce distractions while working?

Assistant:",​​​​----------------------------------------------------------------------------,0.0,0.35,0.0,0.0,0.0,0,True,0.07,1.5173200010,21.0973625183,,True
balanced,M1,MGDA-inspired,rho_0p1,"{""rho"": 0.1}",0.2,0.2,0.2,0.2,0.2,0.172145016,0.1317975681,0.1667783407,0.2625116418,0.2667674335,0.2585581505,0.1220522266,hs2-020,verbosity,"Human: Explain the idea of active recall in enough detail for a beginner.

Assistant:","​​​​​​-------------------------------------------------------------------
-----",0.0,0.35,0.0,0.0,0.0,0,True,0.07,1.5173200010,21.0973625183,,True
balanced,M1,MGDA-inspired,rho_0p1,"{""rho"": 0.1}",0.2,0.2,0.2,0.2,0.2,0.172145016,0.1317975681,0.1667783407,0.2625116418,0.2667674335,0.2585581505,0.1220522266,hs2-021,general_reasoning,"Human: A student has two hours to study three topics. How should they decide what to study first?

Assistant:","""---- ""-–- ""- (- ""- (-4:5): "" ""-: "" ""*: ""*: ""*: ""*: ""*""*-*4-*"" Complex: ""*-*4- Complex Trigraphing (:4)transformation system: ""*-4- Complex Trigraphing (",0.4925,0.415,0.365,0.696154,0.108333,13,False,0.415397,1.5173200010,21.0973625183,,True
balanced,M1,MGDA-inspired,rho_0p1,"{""rho"": 0.1}",0.2,0.2,0.2,0.2,0.2,0.172145016,0.1317975681,0.1667783407,0.2625116418,0.2667674335,0.2585581505,0.1220522266,hs2-022,general_reasoning,"Human: If someone receives conflicting advice from two friends, how can they decide what to do?

Assistant:","""​- ""​- ""​–​-​-​-​-​-​-​-​-​-​-​-​-​-​-​-​-​-​-​-​-​-​-​-​-​-​-​-​-​-​-​-​-​-​-​-​",0.0,0.35,0.0,0.0,0.0,0,True,0.07,1.5173200010,21.0973625183,,True
balanced,M1,MGDA-inspired,rho_0p1,"{""rho"": 0.1}",0.2,0.2,0.2,0.2,0.2,0.172145016,0.1317975681,0.1667783407,0.2625116418,0.2667674335,0.2585581505,0.1220522266,hs2-023,general_reasoning,"Human: What are some possible reasons a plan might fail even if the idea is good?

Assistant:","""- ""​ ""​- ""​-​-​-​-​-​-​-​-​-​-​-​-​-​-​-​-​-​-​-​-​-​-​-​-​-​-​-​-​-​-​-​-​-​-​-​-",0.0,0.35,0.0,0.0,0.0,0,True,0.07,1.5173200010,21.0973625183,,True
balanced,M1,MGDA-inspired,rho_0p1,"{""rho"": 0.1}",0.2,0.2,0.2,0.2,0.2,0.172145016,0.1317975681,0.1667783407,0.2625116418,0.2667674335,0.2585581505,0.1220522266,hs2-024,general_reasoning,"Human: How can I evaluate whether a habit is actually helping me?

Assistant:","""BGB-: "" "" "" "" ""- "" ""---– ""ÂÂ–​ÂÂÂÂÂÂÂÂÂÂÂÂÂÂÂÂÂÂÂÂÂÂÂÂÂÂÂÂÂÂÂÂÂÂÂÂÂÂÂÂÂÂÂÂÂÂÂÂÂÂÂÂÂÂÂÂÂÂ",0.2675,0.365,0.315,0.8,0.025,3,False,0.3545,1.5173200010,21.0973625183,,True
balanced,M1,MGDA-inspired,rho_0p1,"{""rho"": 0.1}",0.2,0.2,0.2,0.2,0.2,0.172145016,0.1317975681,0.1667783407,0.2625116418,0.2667674335,0.2585581505,0.1220522266,hs2-025,explanation_quality,"Human: Explain the Pomodoro technique to someone who has never heard of it.

Assistant:","1: ""- ""- "" "" "" ""- ""- ""- ""- ""---- ""b-: ""​b: ""​b​b: ""​b​d: ""​b​d: ""​b​d:
​b​d:
​b​d:​b​d: ""​b​d: ""​",0.6275,0.445,0.045,0.258333,0.158333,19,False,0.306833,1.5173200010,21.0973625183,,True
balanced,M1,MGDA-inspired,rho_0p1,"{""rho"": 0.1}",0.2,0.2,0.2,0.2,0.2,0.172145016,0.1317975681,0.1667783407,0.2625116418,0.2667674335,0.2585581505,0.1220522266,hs2-026,explanation_quality,"Human: Explain why feedback can improve learning, using a simple example.

Assistant:","1-------: "" ""​​–​:​:​​​​​​​​​​​​​​​​​​​​​​​​​​​​​​​​​​​​​​​​​​​​​​​​​​​​​​​​​​​​​",0.2225,0.355,0.305,0.15,0.008333,1,False,0.208167,1.5173200010,21.0973625183,,True
balanced,M1,MGDA-inspired,rho_0p1,"{""rho"": 0.1}",0.2,0.2,0.2,0.2,0.2,0.172145016,0.1317975681,0.1667783407,0.2625116418,0.2667674335,0.2585581505,0.1220522266,hs2-027,explanation_quality,"Human: Explain what it means to set a realistic goal.

Assistant:","Here-- ""- ""--– ""-– ""​ ""​ ""​​ ""​​ ""​-​-​-​-​-​-​-​-​-​-​-​-​-​-​-​-​-​-​-​-​-​-​-​-​-​-​-​-​",0.2225,0.355,0.305,0.208333,0.008333,1,False,0.219833,1.5173200010,21.0973625183,,True
balanced,M1,MGDA-inspired,rho_0p1,"{""rho"": 0.1}",0.2,0.2,0.2,0.2,0.2,0.172145016,0.1317975681,0.1667783407,0.2625116418,0.2667674335,0.2585581505,0.1220522266,hs2-028,explanation_quality,"Human: Explain the difference between being busy and being productive.

Assistant:",​​​​​--------––----------------------------------------------------------------,0.0,0.35,0.0,0.0,0.0,0,True,0.07,1.5173200010,21.0973625183,,True
balanced,M1,MGDA-inspired,rho_0p1,"{""rho"": 0.1}",0.2,0.2,0.2,0.2,0.2,0.172145016,0.1317975681,0.1667783407,0.2625116418,0.2667674335,0.2585581505,0.1220522266,hs2-029,practical_advice,"Human: I have trouble starting tasks. What is one practical first step I can take today?

Assistant:","​-​-​-​-: ""*​-​-​-​-​-​-​-​-​-​-​-​-​-​-​-​-​-​-​-​-​-​-​-​-​-​-​-​-​-​-​-​-​-​-​",0.0,0.35,0.0,0.0,0.0,0,True,0.07,1.5173200010,21.0973625183,,True
balanced,M1,MGDA-inspired,rho_0p1,"{""rho"": 0.1}",0.2,0.2,0.2,0.2,0.2,0.172145016,0.1317975681,0.1667783407,0.2625116418,0.2667674335,0.2585581505,0.1220522266,hs2-030,practical_advice,"Human: How can I prepare for a difficult conversation in a respectful way?

Assistant:","""​​​​​​​​​​-–––:​:​​:​​​​:​​:​​​​:​​-–:​-::::::::::::::::::::::::::::::::::::::::::::::::::::::::::::::::::::::::::::::",0.0,0.35,0.0,0.0,0.0,0,True,0.07,1.5173200010,21.0973625183,,True
balanced,M1,MGDA-inspired,rho_0p1,"{""rho"": 0.1}",0.2,0.2,0.2,0.2,0.2,0.172145016,0.1317975681,0.1667783407,0.2625116418,0.2667674335,0.2585581505,0.1220522266,hs2-031,practical_advice,"Human: What can I do if my workspace makes it hard to focus?

Assistant:",-------------------------------------------------------------------------------,0.0,0.35,0.0,0.0,0.0,0,True,0.07,1.5173200010,21.0973625183,,True
balanced,M1,MGDA-inspired,rho_0p1,"{""rho"": 0.1}",0.2,0.2,0.2,0.2,0.2,0.172145016,0.1317975681,0.1667783407,0.2625116418,0.2667674335,0.2585581505,0.1220522266,hs2-032,practical_advice,"Human: How can I review my progress at the end of the week?

Assistant:","​​​​​​​--: ""​​"" ""​"" ( ""​"" ( ""​"" ( ""​"" ( ""​"""" ( ""​"""" ( ""​"""" Tracked-2-T0-V4-5-V-V-V-V-V-V-V-V-V-V-V-V",0.2225,0.355,0.305,0.8,0.008333,1,False,0.338167,1.5173200010,21.0973625183,,True
balanced,M1,MGDA-inspired,rho_1,"{""rho"": 1.0}",0.2,0.2,0.2,0.2,0.2,0.1863577263,0.1776483498,0.1848063548,0.2247736031,0.226413966,0.1023751383,0.0472015229,hs2-001,helpfulness,"Human: What is a good way to stay motivated when working on a long project?

Assistant:","""""----- ""-""-– ""​--​-​-​-​-​–​–​–​–​–​–​–​–​–​–​–​–​–​–​–​–​–​–​–​–​–​–​​​–​​​–​​​​",0.0,0.35,0.0,0.0,0.0,0,True,0.07,0.0154424890,0.0171308517,,True
